HotelId,Restaurant Name
67508,Hearken Cafí©
67665,Puppychino
67695,Remember Me Cafí©
67734,Sugarama Patisserie
67788,The Last Mughal (TLM)
67799,The Mad Teapot/The Wishing Chair
67867,Fusion Dosa Cafe
67923,Goyal Eating Point
67957,Haveliram
67997,Meet You There
68073,Shree Bhog Pure Veg Restaurant
68099,The Crust
68135,Vijay Eating Point
68137,Aggarwal Bikaner Sweets
68157,Bikaner Sweets & Restaurant
68159,Cafe Coffee Day
68194,Cake'ry
68205,Come 'n' Eat
68237,Darbar Chicken Corner
68269,Food Care
68319,Himalaya Momos
68324,Hirdesh Eating Point
68347,Joshi Eating House
68358,Just Veg
68444,Natural Pizza Hub & Food Court
68486,Pawar's Food Court Inc.
68536,Rajesh Eating Corner
68554,Raju Ice Cream Parlor
68614,Sangam Ratna
68659,Tandoor & Curry Restaurant
68791,Uttarakhand Eating Point
68793,Uttranchal Eating Point
68835,Yummy Rasoi
68838,Aggarwal Restaurant
68848,Ane China
68872,Arora's Veg. Corner
68884,Ashu Thali Wala
68901,Bangla Sweets & Pastry Shop
68932,Baskin Robbins
68945,Believe in Taste
68952,Bharat Sweet House
68954,Bikaner Kesarvala
68959,Cafe Coffee Day
68965,Chawla's Chic Inn
68967,Chhappan Bhog
69069,Chinese Hut Fast Food
69118,Domino's Pizza
69122,Frontier
69134,Giani
69241,Hot Pot Snacks
69253,Keventers
69275,Kishan Dhaba
69278,Madras Dosa & Chinese
69280,Mehfil Tawa Tandoor
69306,Mitthu Tikki Wala
69406,Mitthu Tikki Wala
69436,Pandit Ji Ka Dhaba
69458,Punjabi Angeethi
69481,Ram Chinese Food
69495,Sardar Ji Punjabi Jayeka
69516,SFC
69524,SGF - Spice Grill Flame
69526,Shalimar Vyanjan
69529,Shri Rudram
69559,Smile Bakers
69604,Spice Sea
69606,Street 5
69640,Subs n Shakes
69644,Subway
69654,Twenty Four Seven
69685,Wah G Wah
69712,Aman-Deep Pure Veg
69720,Kwality Pastry Parlour
69746,McDonald's
69757,Nagpal's
69761,Peshawari's Deluxe
69784,Slic Chic
69805,Standard Ice Cream
69821,Aunty Chings Fast Food
69844,Baba Chaap Wala
69849,Cafe Coffee Day
69908,Chick N Grills
69945,Choc-oholic
69951,Da Pizza Palace
69974,Dosa Junction
70121,Ganga Food Factory
70159,Hot Wok
70183,Ichak Dana
70188,Madras Dosa & Chinese
70201,Mashoor Gulati
70282,Nidhi's Cake Lounge
70286,Night Diner
70293,Nirula's Ice Cream
70305,Niti Shake & Ice Cream Hub
70336,Raja Chinese Foods & Snacks
70344,Royal Chicken Corner
70418,Shalimar Food
70465,Shalimar Vyanjan
70488,The Urban Canteen
70533,Ever Bake
70545,Grappa - Shangri-La's - Eros Hotel
70565,Shang Palace - Shangri-La's Eros Hotel
70567,Sorrento - Shangri-La's - Eros Hotel
70597,Mister Chai - Shangri-La's - Eros Hotel
70599,Tamra - Shangri-La's - Eros Hotel
70663,Cafe Coffee Day
70678,Domino's Pizza
70697,Lush
70728,Shivas Cafe
70751,Dakshin - Sheraton New Delhi Hotel
70762,Delhi Pavilion - Sheraton New Delhi Hotel
70846,Pan Asian - Sheraton New Delhi Hotel
70862,Domino's Pizza
70898,Kitchen of Awadh
70927,McDonald's
70946,ODT
70984,Rainbows
70994,Subway
71033,Bombay Bhelpuri
71057,The Owl's Kitchen
71102,7 Colours Xpress Kitchen
71106,Royal Cakes
71108,Street Cafe
71131,Street Cafe
71135,Dare To Deliver
71156,Aggarwal Sweet and Restaurant
71180,Burger Lust
71205,Cafe Coffee Day
71211,Cakes & Bakes
71248,Chic Fillet
71252,Chinese Express
71254,Costa Coffee
71264,Domino's Pizza
71282,Gupta Fast Food
71304,Hangchuaa's Chinese Food Corner
71318,Kathi's
71379,Kitchen & Chicken
71390,Meal A Deal
71404,Mohit Restaurant
71429,Princess Garden
71433,Republic of Chicken
71438,Sai Juice Point
71460,The Pirates Of China Town
71462,Voda Bar
71464,All Things Yummy
71466,Cake Palace
71468,Charan Singh Kulfi & Kala Khatta
71490,Chinese Hut
71494,Costa Coffee
71518,Daitchi
71520,DomDom Biryani
71525,Gupta's Restaurant
71530,Mama's
71533,McDonald's
71535,Moti Mahal Delux- Legendary Culinary
71573,Qureshi's Kabab Corner
71579,TukTuk
71640,Anand Sweets
71650,Cafe Corner
71668,Chocolics
71700,ChocoLite
71732,F Marquee
71745,Republic of Chicken
71755,Special Chicken Biryani
71804,Circus
71810,The Society Cafe
71823,Club London
71838,3 Pegs Down
71876,Chicago Pizza
71899,Maakhansingh
72011,Mad Over Donuts
72043,Starbucks
72104,World of Wok
72109,Alvi's Food Spot
72129,Cafe Coffee Day
72131,Code
72165,Haowin
72169,Mirror
72171,Pizza Hut Delivery
72176,Platinum Lounge
72209,Aap Ki Rasoi Ghar
72224,Aggarwal Sweet & Pastry
72226,Craving
72294,Dakshin South Indian Hut
72308,Food & Travel Cafe
72356,Jolly Tandoori Zaika
72367,Lababdar Rasoi
72378,Madan Da Dhaba
72380,Nishtha
72386,P2 Tandoori Momos Station
72393,Punjabi's Veg Grill
72395,Sethi's The Cake Shop
72405,Soya Grill
72407,Sunny Kebab Wala
72479,Vaishno Bhojnalaya
72489,Valentine Coffee Bar
72603,Zayka Delhi-6
72605,13 Cafe
72612,Aggarwal Sweet Corner
72626,Babu Meat Wala
72630,Batra Chinese Food & Chaap
72641,Celebration Family Restaurant
72647,Ching Chinese
72683,Choices An Absolute BBQ
72694,Delhi-27
72696,Desi Kukkad
72701,Freezy
72720,Gourmet Bistro
72731,Jiya Amritsari Naan
72733,Kedgy Bite
72737,Khera's Foodie Corner
72741,Lajwab Pastry Palace
72762,Madan Sweets & Bakers
72781,Momo's King
72880,New Pishori Chicken Kabab
72919,New Sindhi Chicken Corner
72947,Radha Swami Chaat Bhandar
72998,Rajender Di Punjabi Rasoi
73015,Ram Ji Snacks & Food Corner
73017,Ram Ram Ji Kachori Bhandar
73023,Rana's Food Corner
73042,Sanjay Chicken Shop
73101,Sharma Ji Spring Roll
73106,Shree Raja Ram
73168,South Indian Hut
73211,Special Moradabadi Chicken Corner
73266,Standard Pastry Shop
73268,Sushil Punjabi Vaishno Dhaba
73276,Variety of Shawarmas
73290,Vrindavan Sweets
73319,Flirty Momo's
73321,Nathu's Sweets
73323,Basil & Thyme
73344,Kamal's
73386,Orange Peel by Rasleen Kochhar
73392,ATM Bistro
73469,Masala House
73488,Number 8
73531,Keventers
73572,4700BC Popcorn
73587,Chennai X-Press
73664,Chinese Sigdi
73741,Da Pizza Pind
73759,Faasos
73808,Frontier
73854,Gyan Di Hatti
73860,Hot Stuff
73881,KK Da Dhaba
73929,Last Bencher's
74089,Raj Bakers And Confectioners
74115,Taste Drive
74152,The Kafilla
74154,Tibb's Frankie
74156,4 Barrels Cafí© & Lounge
74228,Baadshah
74275,Behrouz Biryani
74282,Galina Restaurant
74324,Masala Factory
74327,Ovenstory Pizza
74370,Ajeet Fast Food Corner
74416,Al Changezi
74438,Dolce Gelato
74450,Dragon Way
74452,Foodaholic
74458,Indian Chinese Fast Food
74486,Jagadeesh Kharodewala
74508,Punjabi Shahi Chicken Soup
74510,Ramu Ka Dhaba
74530,Sardar Ji Chicken Corner
74532,Satguru Tiffin Service
74545,Seth Baker's
74580,Sri Durga Dosa Corner
74624,V S Cafe
74630,Vijay South Indian Food
74649,Punjab Grill
74668,Insomnia - Taj Vivanta
74677,Larry's China - Taj Vivanta
74685,Yellow Brick Road - Taj Vivanta
74688,English Tadka
74698,Burger King
74727,Pizza Hut
74740,Cake Shop - The Ashok
74754,Samavar - The Ashok
74787,Tea Lounge - The Ashok
74789,Frontier - The Ashok
74795,The Oudh - The Ashok
74851,Zerruco - The Ashok
74868,The Claridges Garden -The Claridges
74916,Aura - The Claridges
74944,Dhaba - The Claridges
74946,Jade - The Claridges
74948,Pickwicks - The Claridges
75341,Ye Old Bakery - The Claridges
75349,Sevilla - The Claridges
75440,GBar - The Grand New Delhi
75803,Cascades - The Grand New Delhi
75805,1911 Bar - The Imperial
75813,Nostalgia at 1911 Brasserie - The Imperial
75816,Patiala Peg - The Imperial
75823,1911 - The Imperial
75983,Daniell's Tavern - The Imperial
75985,La Baguette - The Imperial
75990,San Gimignano - The Imperial
76030,The Atrium - The Imperial
76054,The Spice Route - The Imperial
76060,Bao Cha
76077,Nazeer Delicacies
76091,Open Oven
76093,Slurp Pasta Express
76111,Urban Gala
76173,Shree Rathnam
76175,Stuffed Kathi Roll
76210,Subway
76251,24/7 Pastry Shop - The Lalit New Delhi
76272,Le Petit Cafe - The Lalit New Delhi
76293,The Grill Room - The Lalit New Delhi
76303,24/7 Bar- The Lalit New Delhi
76738,24/7 Restaurant - The Lalit New Delhi
76763,Baluchi - The Lalit New Delhi
77191,Kitty Su - The Lalit New Delhi
77201,Woks - The Lalit New Delhi
77206,Cafí© Knosh - The Leela Ambience Convention Hotel
77291,Cherry Bar - The Leela Ambience Convention Hotel
77307,Mei Kun - The Leela Ambience Convention Hotel
77359,Dilli 32 - The Leela Ambience Convention Hotel
77364,Jamavar - The Leela Palace
77414,Le Cirque - The Leela Palace
77421,MEGU - The Leela Palace
77427,The Library - The Leela Palace
77435,The Lobby Lounge - The Leela Palace
77455,The Lodhi Bakery - The Lodhi
77561,Elan - The Lodhi
77658,Agni - The Park
77798,Mist - The Park
77800,Aqua - The Park
77808,Atrium Bar  & Lounge - The Suryaa New Delhi
77810,French Crust - The Suryaa New Delhi
77837,Club BW - The Suryaa New Delhi
77846,Sampan - The Suryaa New Delhi
77866,The Grill Room - The Taj Mahal Hotel
77907,Emperor's Lounge - The Taj Mahal Hotel
78034,Machan - The Taj Mahal Hotel
78039,Ricks Bar - The Taj Mahal Hotel
78041,Wasabi by Morimoto - The Taj Mahal Hotel
78088,House of Ming - The Taj Mahal Hotel
78101,Varq - The Taj Mahal Hotel
78105,Capital Kitchen - Taj Palace Hotel
78111,Spicy Duck - Taj Palace Hotel
78116,Orient Express - Taj Palace Hotel
78122,The Tea Lounge - Taj Palace Hotel
78160,Bonitos - The Uppal
78174,Bonitos Blu - The Uppal
78209,The Gourmet Shop - The Uppal
78218,Chopsticks
78264,TabulaBeach Cafe
78266,Arriba - Mexican Grill & Tequileria
78316,Chatori Gali
78321,Aggarwal Sweet Center
78349,Aggarwal Sweets
78467,Alag Khana Khazana
78469,Bhape Di Hatti
78499,Bhappe Di Hatti
78517,Bhatura King
78544,Bhukkadzz Point
78574,Bimbos
78637,Brothers' Bakery
78653,Chaap Nation
78703,Dev Burger
78729,Green Chick Chop
78772,Green Chick Chop
78829,Hum Sabki Rasoi
78836,Janki Vaishno Dhaba
78893,Manmohan Food Plaza
78903,Mr.Hunger
78967,Neelma Punjabi Dhaba
79006,New Raj Kachori Bhandar
79008,Punjabi Ninja
79029,Radha Swami Cool Hut
79057,Sagar Choley Bhatoorey
79091,Sehyog Alpahar
79132,South Indian Hut
79134,Vijay Corner
79136,Mithlesh Ande Wala
79139,Roti N Boti
79163,Annapurna Caters
79185,Ashoka's Ice Zone
79203,Bikaner Sweets & Pastry Corner
79224,Bikaner Sweets
79242,Dee Pizza Hub
79251,Flavors of London
79259,Funduz Cafe
79274,Giani
79293,Grover Sweets Rajouri Wala
79299,Guru Kripa Chicken Corner
79318,Health-O-Lic
79357,Himalya Chinese
79428,KindBhutani's
79469,Mama Bhanja Corner
79553,Mama Tao
79588,Manpasand Punjabi Zaika
79590,Pal Restaurant
79592,Pizza Station
79677,Punjabi Dhaba
79686,Punjabi Virsa
79695,Sahib Jhatka Chicken Shop
79702,Salt & Peppers
79720,Sethi Ice Cream Parlour
79796,Shah Ji Di Rasoi
79824,Shawarma Wala
79868,Snazzy Delights
79879,South Indian Hut
79946,T-2 Di Hatti
80026,The Second Wife Kitchen
80083,Today Pizza
80126,Turban Tadka
80166,Wah Shah Ji Wah
80185,Wah Wah Chicken Corner
80217,Brijwasi Sweet and Namkeen
80219,Khana Khazana
80241,Ahad Sons Restaurant
80346,Jughead's Fast Food Corner
80350,The Coffee Bond
80363,Wow! Momo
80463,Domino's Pizza
80489,Haldiram's
80549,Keventers
80551,Pat 'N' Harry
80553,"34, Chowringhee Lane"
80572,Aggarwal Sweets
80584,Amritsari Dhaba
80586,Apna Swad
80590,ATM Food Corner
80599,Burger House
80615,Cafe De Bienka
80693,Chatkaara Point
80717,Dharma Punjabi Dhaba
80727,Domino's Pizza
80736,Flavourz Factoree
80748,Gabbar Chowmein
80831,Gayatri's Break Point Restaurant
80839,Grover Sweets & Bakers
80844,Khalsa Veg Corner
80846,Lajawab Chinese Food
80858,Lajwab Bakery
80860,Maharani Rasoi
80862,Natkhat Bakers
80864,Pastry Palace
80906,Punjabi Tadka
80917,Radha Swami Vaishno Dhaba
80969,Scoops
81018,Shah Bakery
81054,Shahi Kachauri Wale
81083,Shahi Kachauri
81132,Shri Bikaner Sweets
81138,Shri Krishna Vaishno Dhaba
81156,Shri Murli Wala
81158,Shri Radha Ki Rasoi
81191,Singh's Ice Cream Parlour
81229,Swastik Restaurant
81417,Tanatan Corner
81512,Tasty Bite
81516,Aggarwal Jalebi Wale
81535,Aggarwal Sweets
81537,Arora Pastry Palace
81562,Chinese Chatorey Xpress
81564,Chocochill
81591,Da Pizza Zone
81641,Food N Shakes
81660,Green Chick Chop
81782,Grover Sweets
81784,J V's Fried Chicken
81786,Kamal Chat Bhandar
81788,Khalsa Chicken Corner
81819,Lala Da Shudh Vaishno Dhaba
81831,Madras Cafe
81834,New China Town
81845,Pick & Carry
81847,Punjabi Chicken
81898,Sandwiches 'N' More
81910,Sapna Restaurant
81932,Sargam Sweets
81949,Tandoori Theka
82035,The Darjiling Delicious Chinese Food
82037,Veg Darbar - The Royal Taste
82041,Veg. Darbar
82093,Wah Ji Wah
82095,Cafe Coffee Day
82150,Chalte Firte Momos
82152,Chutneez Restaurant Lounge & Bar
82167,Domino's Pizza
82169,Fattoush
82173,Keventers
82202,Kutty's South Indian Cafe
82242,Mandrain
82313,Nazeer Foods
82378,Nirula's Ice Cream
82459,Punjabi Tadka
82461,Rocking Woods
82463,Shawarma Wala
82499,Subway
82527,The Yellow Chilli
82534,The Yummy Chilli
82608,United Punjab
82667,McDonald's
82852,Vintro
82854,Wow! Momo
82931,"34, Chowringhee Lane"
82934,Kebab Xpress
83086,Moti Mahal Delux Tandoori Trail
83096,Pizza Hut
83132,The Golden Dragon
83134,Yo! China
83177,Hawkers
83270,Nirula's
83293,Sagar Ratna
83318,Tribe
83322,Angels in my Kitchen
83332,Beijing Street
83349,Bun Intended
83359,Captain Chang
83361,Captain Grub
83374,Clemency- The Restaurant & Cafe
83411,Flaming Chilli Pepper
83480,Hong Kong Express
83506,Majeed's
83603,Majlis-e-Mughal
83613,Mickey's Kitchen
83803,Nanking
83827,Nawab Dera
83829,The Cafe
83910,The Village Cafí©
83976,Cookfresh
84098,Cafe Connect
84116,Happy Hakka
84152,Indian Saffron Co.
84154,DCK- Dana Choga's Kitchen
84160,Domino's Pizza
84187,Sagar Ratna
84236,Shree Bhagatram
84304,Subway
84312,Biryani Blues
84374,Kebab Gali
84392,KFC
84395,Tipu Sultan
84414,Angels in my Kitchen
84506,Barista
84601,Bengal Sweet Palace
84615,Bread'D Bites
84637,Chinese Hut
84696,Foodland by Orchid
84772,From The Kitchen of Mala Bindra
84844,Go Kylin
84847,Green Chick Chop
84944,Hawkers
84950,HotPlate
84952,New Janta Restaurant
84954,Rainbows
85016,Sinfully Yours
85020,Slice of Italy
85022,Spice Deli
85025,Twenty Four Seven
85056,Uncle Tom's Steamed Hot Dogs
85131,AOWLS
85179,Costa Coffee
85213,Georgia Dakota
85261,Instapizza After Hours
85316,The Pint Room
85342,Anthony's Kitchen
85367,Bakermania
85394,Cafe Coffee Day
85397,Cones & Curries
85399,Giani
85401,Kaptain Bakery
85412,Kayasth Cuisine
85414,Mahinder Food Corner
85438,Mohanty Bakery & Confectionery
85510,Practically Perfect
85572,Take Away Depot
85612,The Artful Baker
85736,Perch Wine & Coffee Bar
85774,Aggarwal Confectionary
85780,Aggarwal Sweet Corner
85788,Ananda's
85796,Ankur Family Restaurant
85881,Ayush Restaurant
86000,Chef's Paradise
86014,Domino's Pizza
86028,Fatafat Fast Food
86059,Giani
86142,Green Tea Fanatics
86190,Khansama
86290,Pauls Food
86293,Punjabi Vaishno Rasoi
86298,Republic of Chicken
86320,Taj Sweets
86332,The Cake
86345,The Food Court
86347,Adi's Restaurant
86377,Aggarwal Sweet & Bakers
86487,Aggarwal Sweets
86504,Aggarwal Sweets
86548,Always Eat Green
86593,Anjali Resaturant
86626,Annapoorna Bhojanalya
86644,Anupam Eating Point
86721,Bikaner Rasoi
86781,Cafe Mom
86817,Cafe Youth
86833,Cake Express
86835,Cake Knighter
86852,Catchup Green
86864,D Food
86880,Delicious Cake
86882,Famous Parantha and Poori Sabzi
86884,FM Biryani Point
86892,Food Plaza
86898,Foodiez
86911,Goli Vada Pav No. 1
86982,Hyderabad's Delight
87192,Khan Tandoori Hub
87205,Khan Tandoori Nights
87218,Meatwale.com
87222,New Aggarwal Sweets & Fast Food
87232,Night Munchers
87234,Old Moradabadi Chicken Corner
87298,Richa's Bakery
87304,Riyaz Biryani Corner
87306,Rudra The Dhaba
87383,Seven Star Pizza
87430,Shahi Muradabadi Chicken Biryani
87444,Shree Krishna Restaurant
87483,Shree Sai Bhog
87485,Soni Food Court
87520,South Street Cafe
87522,Special Chicken Biryani
87529,Sweets n Treats
87598,The Royal Prestige
87660,Twenty Four Seven
87785,Two Friends Roll Corner
87869,Waikiki
87876,Zaika Chicken Corner
87884,Zombiez
87930,366 Junction
87975,Black & Brew
88024,Hari Om Bhojanalaya
88106,Nalwa's Hotspot
88118,Pasta Hub
88125,Rock n Wood Cafe
88129,Roll Corner
88140,Shree Nandhini Cafe
88163,Sindhi Dhaba
88179,Take N Taste
88235,Taxi Bar & Cafe
88267,The Little Diner
88272,Cafeteria & Co.
88345,Burger Point
88356,Cafe All-Inn
88380,Chowringhee
88405,Flamess Restaurant & Cafe Village
88672,Jack 'n' Chill
88682,Kake Di Hatti
88744,Mad Monkey
88785,Manohar Cakes & Bikaneri
88810,Shagun
88812,Shyam Chaat Bhandar
88879,Telegram
88932,The University Bistro
88950,736 A.D.
88954,Big Yellow Door
89000,Mr. Crust Bakers
89030,Phonebooth Cafí©
89039,Tony's
89045,Wake 'n' Bake Cafe
89047,Gabbar Di Hatti
89072,Chennai Express
89085,1990's
89087,Amul Cafe
89090,Burger Point
89102,Buta Singh Da Dhabba
89118,Cafe Amigo
89194,Cafe Coffee Day
89203,Cake Palace
89260,Carara
89300,Channi Pishori Chicken
89305,Chatkora Food N Snacks Corner
89321,Chetana Bakes
89337,Chily Hut
89343,De' Bistro
89356,Deep Bakers
89388,Delhi 6
89408,Finest Pizzeria
89427,Food Lab
89470,Goli Vada Pav No. 1
89492,Grover Sweets
89678,Hema Chinese Foods
89745,Hunger Stop
89753,Ishwar Sweets
89759,Kathi Express
89761,Kream's
89774,Madras Cafe
89804,Mandeep Punjabi Rasoi
89837,Masti Curry
89840,New Madras Cafe
89864,Pakwan
89870,Patiala Shahi Soups
89881,Pizza Yum
89904,Polka Pastry & Snack Bar
90057,Red Hot
90061,Republic of Chicken
90249,Sai Ann Kutir
90266,Saravana South Indian Hut
90343,Sardar Pure Meat Shop
90345,Shama Chicken Corner
90357,Shan E Punjab
90374,Shanghai Nights
90376,Shree Ram Sweets & Bakers
90403,Sindhi Kulfi Wala
90405,South Indian Cafe
90428,South Indian Hut
90430,Spinns Resto-Bar
90439,Subway
90469,Taneja Bakery
90522,Tequila Express
90524,The China Town
90531,THS - The Hunger Street
90576,True Blue
90600,Twenty Four Seven
90603,Your's Chole Bhature
90647,Baskin Robbins
90717,Pure Punjabi
90719,Brick Station
90738,Food Factory
90746,Pastry Point
90863,Prem Jee Da Dhaba
90866,Welcome Food Point
90870,Arora Snacks
90888,Bansal Mithai Wale
90890,Fabulous Cake Bites
90947,Garam Masala Food Corner
91077,Health Buzzz
91094,Kumar Pav Bhaji Corner
91104,Le Chef
91126,Nainy Fast Food
91128,Platform Nine and Three Quarters
91134,Pudding & Pie
91199,Rapture
91273,Sachdeva Chinese Fast Food
91286,Simply Cakes
91323,The Dosa King
91325,Bhappe Di Hatti
91355,Cafetorium
91414,Food Express
91470,Sai Bajaj Restaurant
91483,The Chimney Bar-Be-Que
91485,Urban Punjab
91488,Cheese Bitez Pizza
91500,Goyal Sweets
91505,Gulati's Takeaway
91529,Jyoti Sweets
91535,Momos Hi Momos
91542,New Bhappe Di Hatti
91548,Oven Fresh
91582,Rupa Ice Cream Parlour
91610,Scoopers 'n' Bakers
91622,South Indian Food Plaza
91628,Super Snacks
91630,Unique Pastry
91653,Veg Food Express
91658,Chintamani's Namkeen
91660,Deltasious
91673,Tandoori Junction
91688,Apni Rasoi
91690,Haldiram Bhujiawala
91842,Meghraj Food Court
91869,Meghraj Sweets
91873,Chill Out
91886,Chilli Chinese
91890,"34, Chowringhee Lane"
91935,Subway
91947,The Golden Dragon
91974,KFC
91976,Mitra Da Dhaba
91978,Mr. Sub
92004,Kennedy's
92008,Keventers
92048,Street Foods by Punjab Grill
92058,Subway
92163,Wow! Momo
92198,Biryani Blues
92206,Asia Seven Express
92210,Bikanervala
92234,Cafe Huddle
92259,Chai Garam
92264,Dolce Gelato
92309,GoGourmet
92420,Karim's
92424,Khan Chacha
92439,Pizza Hut Delivery
92494,Foodhall
92496,Eat Me
92498,EDC Mania
92507,Elegant China X-Press
92509,Gopala
92535,Green Chick Chop
92613,Hangchuaa's Chinese Food Corner
92665,Madhuvan Chinese Fast Food
92681,Momos House
92694,Punjab Restaurant
92751,Rhythm Restro-Bar
92756,Say Cheese
92938,Sona Restaurant
92954,Uraki
92966,Wah Ji Wah
93040,Annapurna Sweets
93061,Karnataka
93242,EDC Mania
93265,Faeem Chicken Corner
93270,Grills N Chills
93272,Gupta Sweets
93287,Khub Chand
93320,OCD - Online Cake Delivery
93324,Sher E Punjab
93326,Shri Balaji
93363,Sidhi Cafe
93422,Al Hayat Bakers
93432,Al-Kausar's
93443,Alam Biryani Center
93498,Bismillah Hotel
93510,Halal Pizza Star
93512,HTW Bakers
93563,Javed Bawarchi Restaurant
93693,Let's Eat
93700,Moonis Kada
93721,Motu N Patlu
93766,S.K. Fast Food
93805,Sufiyan Restaurant
93831,The Relax Point
93838,Zareen's Dastarkhwan
93840,Ali Baba Caves
93855,Cafí© Doo Ghoont
93980,Knights Chaska
93982,Thirsty Scholar Cafe
94011,Savoury Street
94015,JSB Evergreen Snack & Sweets
94018,221 B Baker Street
94024,Kapoors Balle Balle
94070,Lakshmi Coffee House
94266,Geoffrey's
94323,Haldiram's
94325,Maamouchee @ My Way
94466,Americana Kitchen and Bar
94478,Punjabi By Nature Quickie
94480,United Coffee House Rewind
94494,Wow! Momo
94672,Oh So Stoned!
94677,The Big Chill Cakery
94777,Barista
94780,Big Wong XL
94799,Carl's Jr.
94833,Chaayos
94864,Chi Asian Cookhouse
94896,Costa Coffee
94919,Dunkin' Donuts
94931,Instapizza
94939,Keventers
94953,Pirates of Grill
94959,Pizza Hut
94969,PizzaExpress
95067,RollsKing
95088,Taco Bell
95105,The Frozen Factory
95113,Theos
95115,Wendy's
95135,Zizo
95147,Cafe Delhi Heights
95165,Chili's Grill & Bar
95167,Made In Punjab
95182,Mamagoto
95199,Movenpick
95201,Smaaash
95207,SodaBottleOpenerWala
95307,The Bento Cafe
95309,Earthen Oven - Fortune Inn Grazia
95311,Fortune Deli -  Fortune Inn Grazia
95313,Cafe Pipa
95375,Cook Du Kdu
95377,Green Chick Chop
95441,New Vishal's Kitchen
95443,Samarkand
95449,Mirchievous
95473,Pearls Regency
95475,The Feast Box
95499,Imperfecto
95508,Chaayos
95510,Dunkin' Donuts
95543,The Smoke Factory
95558,Turquoise Cottage - TC Original 1997
95567,Baskin Robbins
95583,Cafe Coffee Day
95654,Dolce Gelato
95720,Dunkin' Donuts
95740,Joost Juice Bar
95744,KFC
95752,Pizza Hut
95761,Laat Saab
95780,Starbucks
95782,Rocket Food
95858,Aim Cafe And Restaurant
95873,Al-Swad
95875,Anands
95949,Bansiwala Restaurant
95963,Cafe Coffee Day
95965,Food Tamasha & Co.
96004,Grand Heritage Resort
96007,Green Chick Chop
96020,Kafe Republic
96075,Kar C Lounge & Restaurant
96079,Kolkata Roll Point
96110,Royal Awadh
96114,Royal Rasoi
96150,Royale Bakers
96281,Sahi Darbar
96314,Taco Street
96373,The Noodle Co
96417,Veg Always
96432,Yu Turn
96448,Zaika
96467,Zaika
96488,Domino's Pizza
96490,Night Food Service
96530,Uncle's Patty
96563,Baskin Robbins
96565,Evergreen Food Point
96588,Food Plaza
96590,Giani
96606,Grill Inn
96610,Hunger's Hut
96616,Kanha Cake O' Pastry
96634,Serendipity Cafe
96655,Spice Affair
96667,Tandoori Junction
96691,Tod-Bistro Cafe
96726,Upper Deck
96728,Vadilal Ice Cream Parlour
96737,Wich 'N' Shake
96792,Desi Galli
96811,Mr. Flavour
96815,Wah Ji Wah
96821,Indian Diners
96829,Airborne
96832,Vivino - Hotel Golf View
96849,Gravity
96861,Kolkata Biryani House
96863,Rotees n More
96901,Saleem's Takeaway
96911,Sikandrabadi Biryani
97057,Wok N Spice
97168,Zaika Hindustani
97188,Chanda Food
97225,Chhote Nawab
97230,Delish BBQ
97254,Goli Vada Pav No. 1
97304,Happy Hakka
97306,Sadda Adda
97328,Baker's Studio - Jaypee Greens
97393,Matrix - Jaypee Greens
97395,Tea Lounge - Jaypee Greens
97470,Paatra - Jaypee Greens
97593,Cooks Cafe - Jaypee Greens
97639,The Butler & The Chef - Jaypee Greens
97673,Burger King
97742,Cafe Pitacos
97744,Cinnabon & Auntie Anne's
97752,Cocoberry
97757,Hakka Haus
97817,Kebab Xpress
97826,KFC
97836,Mad Over Donuts
97858,Ni Hao
97860,Pizza Hut
97866,Subway
97870,Time To Tea
97895,Vaango!
97913,Biryani Blues
97921,Jungle Jamboree
97923,Keventers
97936,Pita Pit
97938,Baskin Robbins
97957,Cha Cha Cha
97994,Chai Thela
98000,Costa Coffee
98056,Dolce Gelato
98083,Joost Juice Bar
98122,Juice Lounge
98124,Kings Kulfi
98126,Kwality Wall's Swirl's
98154,Mx Corn
98160,The Gaming Vegas
98175,Chicago Pizza
98230,Mr. Sub
98243,Kwality Wall's Swirl's
98279,My Corn
98296,Flluid - Mosaic Hotels
98369,Latitude - Mosaic Hotels
98441,Baker's Zone
98458,Chakna
98473,Get Set Go
98491,Sip & Snacks
98585,The Anna
98587,Kathi Junction
98604,Golden Chaat
98607,Malt n Brew
98611,Cakewalk - Park Plaza
98615,New Town Lounge - Park Plaza
98795,New Town Cafe - Park Plaza
98803,S-18 - Radisson Blu
98809,Foodicious
98829,Rasoi Dil Se
98836,Chip Chap Shahi Corner
98908,Mother's Kitchen
98913,Food Express
98933,Lemonier
98961,Punjabi Zaika
98963,Robins Sweets & Restaurant
99005,TBH äóñ To Be Healthy
99007,Mehfill
99030,Punjabi Pakwaan
99085,Santushti
99089,Uncle's
99106,Cafe Limelight
99112,Rendezvous Adda
99114,Wow Noodle
99117,Wraps Cafe
99145,Alley's Urbane Cafe
99149,Backstreet Kitchen
99220,Berco's
99270,Breaktym
99273,Chawla's 2
99276,Chicken Kraft
99296,Chinese By Nature
99320,DV's Chinese Kitchen
99415,Evergreen Sweets
99437,Green Chick Chop
99468,Hyderabad Delights
99470,Kabab And Tadka
99574,Kanha Bhog
99609,Mezbaan Jaika Restaurant
99615,Pind Balluchi
99669,Red Capsicum
99675,Singh Foods
99728,Sparrows At Home Bakery & Cafe
99741,The New Koyla Kitchen
